n_threads;time(s);mPow_size
64;0.000669;6
64;0.00094;6
96;0.002943;6
96;0.000952;6
96;0.000867;6
96;0.000909;6
96;0.000938;6
1;7.49999e-05;7
1;8.29999e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
2;0.000201;7
2;0.00022;7
2;0.000165;7
2;0.000198;7
2;0.000164;7
4;0.000135;7
4;0.000178;7
4;0.000131;7
4;0.000166;7
4;0.000149;7
8;0.000152;7
8;0.0002;7
8;0.000205;7
8;0.00018;7
8;0.000202;7
16;0.00021;7
16;0.000203;7
16;0.000216;7
16;0.0004;7
16;0.000356;7
32;0.000331;7
32;0.000321;7
32;0.000312;7
32;0.00031;7
32;0.000299;7
64;0.000552;7
64;0.000849;7
64;0.000624;7
64;0.00073;7
64;0.000653;7
96;0.000819;7
96;0.000942;7
96;0.001033;7
96;0.000858;7
96;0.001226;7
1;0.000299;8
1;0.000298;8
1;0.000297;8
1;0.000298;8
1;0.000533;8
2;0.000589;8
2;0.000936;8
2;0.000627;8
2;0.000626;8
2;0.000446;8
4;0.000586;8
4;0.000337;8
4;0.000493;8
4;0.000443;8
4;0.000637;8
8;0.000531;8
8;0.00059;8
8;0.000477;8
8;0.0007;8
8;0.000385;8
16;0.000432;8
16;0.000444;8
16;0.000526;8
16;0.000362;8
16;0.000396;8
32;0.000576;8
32;0.000778;8
32;0.002845;8
32;0.000768;8
32;0.000953;8
64;0.001625;8
64;0.000897;8
64;0.000735;8
64;0.001249;8
64;0.001599;8
96;0.001067;8
96;0.001337;8
96;0.001044;8
96;0.000983;8
96;0.001164;8
1;0.001196;9
1;0.001187;9
1;0.001189;9
1;0.002515;9
1;0.001187;9
2;0.003715;9
2;0.001281;9
2;0.001868;9
2;0.00236;9
2;0.002108;9
4;0.003614;9
4;0.00158;9
4;0.002005;9
4;0.001543;9
4;0.003638;9
8;0.002686;9
8;0.001696;9
8;0.002251;9
8;0.002666;9
8;0.002152;9
16;0.001889;9
16;0.001681;9
16;0.00208;9
16;0.002001;9
16;0.001264;9
32;0.002475;9
32;0.001243;9
32;0.002929;9
32;0.001453;9
32;0.002381;9
64;0.00201;9
64;0.002496;9
64;0.006666;9
64;0.002699;9
64;0.003147;9
96;0.003588;9
96;0.002139;9
96;0.003629;9
96;0.004672;9
96;0.002939;9
1;0.010138;10
1;0.005722;10
1;0.007263;10
1;0.00993;10
1;0.006703;10
2;0.009405;10
2;0.006806;10
2;0.005308;10
2;0.006333;10
2;0.010147;10
4;0.00779;10
4;0.005026;10
4;0.008767;10
4;0.0099;10
4;0.005727;10
8;0.005428;10
8;0.006784;10
8;0.008032;10
8;0.007781;10
8;0.007353;10
16;0.009744;10
16;0.008963;10
16;0.032707;10
16;0.018439;10
16;0.041417;10
32;0.009578;10
32;0.010898;10
32;0.012078;10
32;0.009226;10
32;0.009434;10
64;0.011136;10
64;0.011055;10
64;0.0033;10
64;0.002175;10
64;0.003062;10
96;0.002785;10
96;0.002482;10
96;0.00257;10
96;0.002933;10
96;0.002602;10
1;0.046515;11
1;0.052555;11
1;0.047604;11
1;0.04069;11
1;0.031519;11
2;0.044775;11
2;0.033862;11
2;0.048518;11
2;0.048727;11
2;0.049428;11
4;0.022484;11
4;0.034539;11
4;0.057492;11
4;0.025272;11
4;0.022565;11
8;0.022783;11
8;0.038891;11
8;0.024839;11
8;0.017768;11
8;0.031931;11
16;0.009832;11
16;0.015668;11
16;0.014388;11
16;0.046392;11
16;0.033059;11
32;0.018938;11
32;0.022514;11
32;0.030241;11
32;0.011028;11
32;0.022982;11
64;0.014171;11
64;0.01989;11
64;0.016174;11
64;0.01422;11
64;0.013127;11
96;0.027447;11
96;0.021669;11
96;0.022699;11
96;0.012812;11
96;0.016077;11
1;0.203579;12
1;0.169354;12
1;0.197143;12
1;0.206817;12
1;0.203971;12
2;0.191957;12
2;0.17383;12
2;0.16574;12
2;0.17682;12
2;0.295254;12
4;0.135678;12
4;0.107276;12
4;0.126188;12
4;0.106095;12
4;0.121088;12
8;0.060018;12
8;0.085379;12
8;0.076248;12
8;0.077021;12
8;0.081817;12
16;0.057732;12
16;0.074655;12
16;0.075385;12
16;0.071534;12
16;0.067504;12
32;0.060465;12
32;0.041566;12
32;0.046707;12
32;0.061786;12
32;0.051105;12
64;0.057713;12
64;0.059233;12
64;0.046427;12
64;0.049608;12
64;0.04205;12
96;0.042484;12
96;0.041593;12
96;0.041718;12
96;0.054937;12
96;0.099727;12
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;1.00001e-06;4
1;2.00002e-06;4
2;3.49998e-05;4
2;2.39999e-05;4
2;6.4e-05;4
2;0.000213;4
2;9.1e-05;4
4;3.90001e-05;4
4;6e-05;4
4;0.000191;4
4;8.19999e-05;4
4;0.000111;4
8;0.00175;4
8;9.59998e-05;4
8;0.000144;4
8;0.000245;4
8;0.000168;4
16;0.000141;4
16;0.000965;4
16;0.00048;4
16;0.000206;4
16;0.00015;4
32;0.0003;4
32;0.000403;4
32;0.000298;4
32;0.000292;4
32;0.000352;4
64;0.00055;4
64;0.000634;4
64;0.000673;4
64;0.000725;4
64;0.000761;4
96;0.00123;4
96;0.000856;4
96;0.001283;4
96;0.002953;4
96;0.000802;4
1;1.20001e-05;5
1;1.40001e-05;5
1;2.6e-05;5
1;1.40001e-05;5
1;2.7e-05;5
2;3.3e-05;5
2;4.00001e-05;5
2;3.7e-05;5
2;6.1e-05;5
2;0.000196;5
4;6.90001e-05;5
4;3.4e-05;5
4;5.39999e-05;5
4;0.00012;5
4;0.000109;5
8;9.4e-05;5
8;9.3e-05;5
8;9.1e-05;5
8;0.000106;5
8;0.000141;5
16;0.000214;5
16;0.000402;5
16;0.000239;5
16;0.000161;5
16;0.000191;5
32;0.000329;5
32;0.001566;5
32;0.000529;5
32;0.000346;5
32;0.000281;5
64;0.000764;5
64;0.00076;5
64;0.000527;5
64;0.000467;5
64;0.000534;5
96;0.001662;5
96;0.001381;5
96;0.001166;5
96;0.000859;5
96;0.000794;5
1;1.89999e-05;6
1;5.09999e-05;6
1;6.90001e-05;6
1;5.9e-05;6
1;5.9e-05;6
2;5.6e-05;6
2;0.000105;6
2;5.39999e-05;6
2;8.19999e-05;6
2;5.6e-05;6
4;8.8e-05;6
4;7.20001e-05;6
4;5.8e-05;6
4;6.5e-05;6
4;0.000149;6
8;0.000119;6
8;0.000121;6
8;0.000225;6
8;0.000105;6
8;0.000236;6
16;0.000245;6
16;0.000562;6
16;0.000191;6
16;0.000191;6
16;0.000385;6
32;0.000263;6
32;0.000277;6
32;0.000286;6
32;0.000296;6
32;0.0003;6
64;0.000632;6
64;0.0008;6
64;0.000598;6
64;0.000492;6
64;0.000606;6
96;0.00073;6
96;0.001124;6
96;0.001291;6
96;0.001286;6
96;0.000836;6
1;7.49999e-05;7
1;7.49999e-05;7
1;7.49999e-05;7
1;0.000311;7
1;7.79999e-05;7
2;0.000206;7
2;0.000194;7
2;0.00017;7
2;0.000238;7
2;0.000234;7
4;0.000229;7
4;0.000135;7
4;0.00021;7
4;0.000165;7
4;0.00016;7
8;0.000362;7
8;0.000799;7
8;0.00021;7
8;0.000164;7
8;0.000217;7
16;0.000346;7
16;0.000215;7
16;0.000226;7
16;0.000239;7
16;0.000249;7
32;0.000704;7
32;0.000542;7
32;0.000855;7
32;0.000516;7
32;0.002497;7
64;0.000808;7
64;0.000518;7
64;0.000734;7
64;0.000586;7
64;0.001757;7
96;0.001065;7
96;0.00119;7
96;0.001316;7
96;0.001056;7
96;0.013504;7
1;0.000367;8
1;0.012874;8
1;0.000657;8
1;0.00052;8
1;0.0003;8
2;0.001415;8
2;0.001999;8
2;0.000503;8
2;0.000642;8
2;0.000604;8
4;0.000868;8
4;0.001122;8
4;0.000475;8
4;0.000653;8
4;0.002173;8
8;0.000391;8
8;0.001047;8
8;0.000414;8
8;0.000431;8
8;0.001224;8
16;0.001138;8
16;0.002728;8
16;0.000354;8
16;0.002994;8
16;0.00061;8
32;0.001246;8
32;0.000726;8
32;0.000938;8
32;0.000715;8
32;0.001179;8
64;0.001038;8
64;0.00143;8
64;0.001242;8
64;0.001894;8
64;0.002055;8
96;0.001015;8
96;0.001946;8
96;0.001552;8
96;0.001405;8
96;0.001983;8
1;0.001705;9
1;0.002198;9
1;0.00119;9
1;0.003928;9
1;0.001786;9
2;0.001912;9
2;0.003197;9
2;0.004229;9
2;0.002514;9
2;0.00541;9
4;0.003269;9
4;0.00113;9
4;0.00321;9
4;0.001999;9
4;0.001199;9
8;0.002659;9
8;0.002357;9
8;0.001802;9
8;0.003886;9
8;0.007104;9
16;0.002852;9
16;0.002353;9
16;0.001758;9
16;0.002979;9
16;0.002048;9
32;0.001457;9
32;0.00309;9
32;0.001699;9
32;0.00116;9
32;0.002824;9
64;0.006602;9
64;0.013608;9
64;0.005675;9
64;0.012056;9
64;0.002576;9
96;0.007425;9
96;0.004213;9
96;0.001507;9
96;0.001681;9
96;0.001797;9
1;0.012363;10
1;0.006562;10
1;0.012066;10
1;0.004843;10
1;0.005431;10
2;0.007295;10
2;0.01057;10
2;0.004898;10
2;0.009823;10
2;0.011987;10
4;0.02198;10
4;0.010107;10
4;0.020209;10
4;0.006632;10
4;0.01956;10
8;0.011716;10
8;0.008897;10
8;0.013996;10
8;0.010675;10
8;0.006781;10
16;0.007356;10
16;0.007475;10
16;0.018361;10
16;0.017422;10
16;0.010282;10
32;0.006933;10
32;0.006775;10
32;0.01195;10
32;0.009612;10
32;0.006684;10
64;0.015632;10
64;0.003369;10
64;0.00511;10
64;0.003573;10
64;0.002738;10
96;0.002975;10
96;0.00233;10
96;0.001706;10
96;0.001805;10
96;0.00331;10
1;0.028861;11
1;0.046169;11
1;0.040062;11
1;0.042252;11
1;0.036105;11
2;0.035169;11
2;0.037339;11
2;0.024695;11
2;0.026151;11
2;0.035549;11
4;0.027995;11
4;0.01374;11
4;0.023667;11
4;0.020045;11
4;0.030463;11
8;0.037752;11
8;0.017869;11
8;0.022386;11
8;0.01483;11
8;0.020574;11
16;0.012553;11
16;0.016104;11
16;0.017873;11
16;0.010994;11
16;0.030618;11
32;0.014387;11
32;0.008928;11
32;0.017261;11
32;0.015724;11
32;0.006418;11
64;0.011951;11
64;0.012969;11
64;0.013296;11
64;0.015615;11
64;0.017589;11
96;0.009325;11
96;0.011484;11
96;0.008801;11
96;0.013198;11
96;0.007906;11
1;0.305756;12
1;0.317477;12
1;0.206841;12
1;0.186193;12
1;0.230008;12
2;0.175178;12
2;0.204034;12
2;0.189839;12
2;0.159195;12
2;0.15451;12
4;0.141955;12
4;0.287426;12
4;0.573199;12
4;0.200996;12
4;0.095675;12
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;2.00002e-06;4
1;7.00005e-06;4
2;7.80001e-05;4
2;0.000227;4
2;2.80002e-05;4
2;3.3e-05;4
2;3.4e-05;4
4;8.09999e-05;4
4;5.09999e-05;4
4;9.1e-05;4
4;5.19999e-05;4
4;3.7e-05;4
8;5.7e-05;4
8;7.79999e-05;4
8;9.2e-05;4
8;8.40002e-05;4
8;7.70001e-05;4
16;0.000179;4
16;0.000293;4
16;0.000164;4
16;0.000148;4
16;0.000152;4
32;0.000254;4
32;0.000262;4
32;0.000325;4
32;0.000372;4
32;0.000279;4
64;0.000706;4
64;0.001199;4
64;0.001548;4
64;0.000702;4
64;0.00048;4
96;0.000737;4
96;0.001024;4
96;0.000778;4
96;0.000897;4
96;0.000669;4
1;5.00004e-06;5
1;5.00004e-06;5
1;1.29999e-05;5
1;6.00005e-06;5
1;5.00004e-06;5
2;2.7e-05;5
2;4.30001e-05;5
2;3.6e-05;5
2;4.50001e-05;5
2;0.000115;5
4;5.39999e-05;5
4;0.001323;5
4;7.99999e-05;5
4;8.09999e-05;5
4;0.000294;5
8;8.10002e-05;5
8;8.09999e-05;5
8;7.30001e-05;5
8;8.09999e-05;5
8;7.19998e-05;5
16;0.000136;5
16;0.000132;5
16;0.000138;5
16;0.000143;5
16;0.00055;5
32;0.00023;5
32;0.000333;5
32;0.000297;5
32;0.00028;5
32;0.000274;5
64;0.000471;5
64;0.000455;5
64;0.000466;5
64;0.000481;5
64;0.000575;5
96;0.000825;5
96;0.00124;5
96;0.000896;5
96;0.000965;5
96;0.000808;5
1;6.4e-05;6
1;4.69999e-05;6
1;4.60001e-05;6
1;5.19999e-05;6
1;4.89999e-05;6
2;5.6e-05;6
2;0.000566;6
2;6.5e-05;6
2;5.50002e-05;6
2;5.9e-05;6
4;0.000172;6
4;9.90001e-05;6
4;8.39999e-05;6
4;0.000228;6
4;8.29999e-05;6
8;0.000123;6
8;0.000198;6
8;0.000157;6
8;8.7e-05;6
8;8.09999e-05;6
16;0.000116;6
16;0.000145;6
16;0.000226;6
16;0.000146;6
16;0.000188;6
32;0.000265;6
32;0.000386;6
32;0.000262;6
32;0.000358;6
32;0.000266;6
64;0.000672;6
64;0.000852;6
64;0.000644;6
64;0.00047;6
64;0.000461;6
96;0.000826;6
96;0.001014;6
96;0.000701;6
96;0.000698;6
96;0.000815;6
1;7.69999e-05;7
1;7.50001e-05;7
1;7.49999e-05;7
1;7.39999e-05;7
1;7.49999e-05;7
2;0.000199;7
2;0.000174;7
2;0.00016;7
2;0.000196;7
2;0.000158;7
4;0.000119;7
4;0.000119;7
4;0.000153;7
4;0.000152;7
4;0.000155;7
8;0.000302;7
8;0.000137;7
8;0.000134;7
8;0.000151;7
8;0.000144;7
16;0.000599;7
16;0.000234;7
16;0.000269;7
16;0.000203;7
16;0.00024;7
32;0.000376;7
32;0.000379;7
32;0.000526;7
32;0.000615;7
32;0.000334;7
64;0.000572;7
64;0.00069;7
64;0.000677;7
64;0.000817;7
64;0.000611;7
96;0.00086;7
96;0.000766;7
96;0.001089;7
96;0.000885;7
96;0.000865;7
1;0.000297;8
1;0.00094;8
1;0.00078;8
1;0.000787;8
1;0.000299;8
2;0.000668;8
2;0.000654;8
2;0.000906;8
2;0.000591;8
2;0.000608;8
4;0.000405;8
4;0.000398;8
4;0.000382;8
4;0.000408;8
4;0.000417;8
8;0.000623;8
8;0.000454;8
8;0.000404;8
8;0.000396;8
8;0.000421;8
16;0.000472;8
16;0.00034;8
16;0.000518;8
16;0.000791;8
16;0.000423;8
32;0.000565;8
32;0.000524;8
32;0.00086;8
32;0.000854;8
32;0.000739;8
64;0.00134;8
64;0.000963;8
64;0.00071;8
64;0.000729;8
64;0.000699;8
96;0.002019;8
96;0.001202;8
96;0.001119;8
96;0.000952;8
96;0.001178;8
1;0.001187;9
1;0.001198;9
1;0.00119;9
1;0.001272;9
1;0.004094;9
2;0.001132;9
2;0.001937;9
2;0.001714;9
2;0.002651;9
2;0.003624;9
4;0.001805;9
4;0.001555;9
4;0.00245;9
4;0.002546;9
4;0.001558;9
8;0.002959;9
8;0.002465;9
8;0.001919;9
8;0.002308;9
8;0.00222;9
16;0.001354;9
16;0.001585;9
16;0.001386;9
16;0.001929;9
16;0.001723;9
32;0.003628;9
32;0.001577;9
32;0.001869;9
32;0.001586;9
32;0.001038;9
64;0.002065;9
64;0.002762;9
64;0.001408;9
64;0.001229;9
64;0.001022;9
96;0.001684;9
96;0.001613;9
96;0.001142;9
96;0.001448;9
96;0.00164;9
1;0.010864;10
1;0.004745;10
1;0.005216;10
1;0.004745;10
1;0.005112;10
2;0.009634;10
2;0.01259;10
2;0.007392;10
2;0.006165;10
2;0.006788;10
4;0.028316;10
4;0.009478;10
4;0.015345;10
4;0.006099;10
4;0.00686;10
8;0.006852;10
8;0.00789;10
8;0.006676;10
8;0.006758;10
8;0.004437;10
16;0.006302;10
16;0.008944;10
16;0.007871;10
16;0.005625;10
16;0.006844;10
32;0.004763;10
32;0.004561;10
32;0.004636;10
32;0.007024;10
32;0.009667;10
64;0.010166;10
64;0.009767;10
64;0.006311;10
64;0.026651;10
64;0.04111;10
96;0.007504;10
96;0.007662;10
96;0.013192;10
96;0.008905;10
96;0.004344;10
1;0.039831;11
1;0.042884;11
1;0.037602;11
1;0.037228;11
1;0.030879;11
2;0.032664;11
2;0.031947;11
2;0.032089;11
2;0.03139;11
2;0.034723;11
4;0.038475;11
4;0.032417;11
4;0.037846;11
4;0.023224;11
4;0.01873;11
8;0.027089;11
8;0.018726;11
8;0.027155;11
8;0.019959;11
8;0.020519;11
16;0.023189;11
16;0.023214;11
16;0.024811;11
16;0.028214;11
16;0.012111;11
32;0.008784;11
32;0.009151;11
32;0.008529;11
32;0.016045;11
32;0.021622;11
64;0.027302;11
64;0.019282;11
64;0.016463;11
64;0.012486;11
64;0.016808;11
96;0.015624;11
96;0.015592;11
96;0.018457;11
96;0.021319;11
96;0.009733;11
1;0.246398;12
1;0.231187;12
1;0.228189;12
1;0.212224;12
1;0.201771;12
2;0.201976;12
2;0.170554;12
2;0.160339;12
2;0.176358;12
2;0.165847;12
4;0.114574;12
4;0.115307;12
4;0.106503;12
4;0.106453;12
4;0.096863;12
8;0.093246;12
8;0.098267;12
8;0.085078;12
8;0.06763;12
8;0.077431;12
16;0.053626;12
16;0.085993;12
16;0.111655;12
16;0.1772;12
16;0.067295;12
32;0.048029;12
32;0.065786;12
32;0.060259;12
32;0.070216;12
32;0.101865;12
64;0.052611;12
64;0.052761;12
64;0.053381;12
64;0.040742;12
64;0.040973;12
96;0.045161;12
96;0.047135;12
96;0.043038;12
96;0.040579;12
96;0.056593;12
1;2.00002e-06;4
1;6.99982e-06;4
1;4.00003e-06;4
1;3.00002e-06;4
1;2.00002e-06;4
2;1.99999e-05;4
2;4.00001e-05;4
2;6.90001e-05;4
2;2.19999e-05;4
2;4.00001e-05;4
4;0.000107;4
4;6.6e-05;4
4;7.80001e-05;4
4;5.7e-05;4
4;0.000544;4
8;0.000148;4
8;7.99999e-05;4
8;8.29999e-05;4
8;0.000253;4
8;6.80001e-05;4
16;0.000217;4
16;0.000123;4
16;0.000155;4
16;0.000135;4
16;0.000139;4
32;0.00036;4
32;0.001249;4
32;0.000288;4
32;0.000283;4
32;0.00033;4
64;0.000608;4
64;0.000448;4
64;0.000459;4
64;0.000434;4
64;0.000493;4
96;0.000823;4
96;0.000771;4
96;0.000818;4
96;0.001063;4
96;0.000714;4
1;5.00004e-06;5
1;1.49999e-05;5
1;5.00004e-06;5
1;5.00004e-06;5
1;1.30001e-05;5
2;3.89998e-05;5
2;4.00001e-05;5
2;4.60001e-05;5
2;2.9e-05;5
2;4.30001e-05;5
4;5.00001e-05;5
4;5.6e-05;5
4;4.60001e-05;5
4;0.000431;5
4;4.20001e-05;5
8;7.69999e-05;5
8;7.40001e-05;5
8;9.3e-05;5
8;6.4e-05;5
8;8.8e-05;5
16;0.000145;5
16;0.000119;5
16;0.000117;5
16;0.000135;5
16;0.000347;5
32;0.000212;5
32;0.000235;5
32;0.000266;5
32;0.000278;5
32;0.000448;5
64;0.000478;5
64;0.000528;5
64;0.000637;5
64;0.000533;5
64;0.002214;5
96;0.000699;5
96;0.001302;5
96;0.000849;5
96;0.000693;5
96;0.00084;5
1;1.89999e-05;6
1;1.89999e-05;6
1;1.99999e-05;6
1;6.90001e-05;6
1;1.99999e-05;6
2;0.000599;6
2;7.40001e-05;6
2;4.80001e-05;6
2;5.9e-05;6
2;6.90001e-05;6
4;7.09998e-05;6
4;5.7e-05;6
4;0.000716;6
4;0.00011;6
4;7.19998e-05;6
8;0.000133;6
8;0.000151;6
8;0.000236;6
8;8.39999e-05;6
8;8.39999e-05;6
16;0.000127;6
16;0.000129;6
16;0.000166;6
16;0.000174;6
16;0.000215;6
32;0.00028;6
32;0.000272;6
32;0.000315;6
32;0.000245;6
32;0.000234;6
64;0.000554;6
64;0.000487;6
64;0.000461;6
64;0.000488;6
64;0.000463;6
96;0.000666;6
96;0.001057;6
96;0.002786;6
96;0.000952;6
96;0.001009;6
1;7.49999e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
2;0.000161;7
2;0.000169;7
2;0.000224;7
2;0.000163;7
2;0.000158;7
4;0.000205;7
4;0.000108;7
4;0.000156;7
4;0.000129;7
4;0.000123;7
8;0.000144;7
8;0.000157;7
8;0.000131;7
8;0.000141;7
8;0.000157;7
16;0.00019;7
16;0.001257;7
16;0.000266;7
16;0.000246;7
16;0.000204;7
32;0.000568;7
32;0.000526;7
32;0.000436;7
32;0.000343;7
32;0.0004;7
64;0.000556;7
64;0.000509;7
64;0.000561;7
64;0.000608;7
64;0.000687;7
96;0.000761;7
96;0.000781;7
96;0.001093;7
96;0.001862;7
96;0.001335;7
1;0.000301;8
1;0.000299;8
1;0.000298;8
1;0.000298;8
1;0.000298;8
2;0.000616;8
2;0.000644;8
2;0.000739;8
2;0.000605;8
2;0.000611;8
4;0.000378;8
4;0.000392;8
4;0.000382;8
4;0.000421;8
4;0.000378;8
8;0.000753;8
8;0.000419;8
8;0.000501;8
8;0.000459;8
8;0.000373;8
16;0.000518;8
16;0.000481;8
16;0.000392;8
16;0.000356;8
16;0.00037;8
32;0.000726;8
32;0.00053;8
32;0.000508;8
32;0.000482;8
32;0.000574;8
64;0.00133;8
64;0.002634;8
64;0.000909;8
64;0.000985;8
64;0.00088;8
96;0.001006;8
96;0.001051;8
96;0.001169;8
96;0.001732;8
96;0.001102;8
1;0.001521;9
1;0.003172;9
1;0.001188;9
1;0.001187;9
1;0.001193;9
2;0.002396;9
2;0.002939;9
2;0.003082;9
2;0.001958;9
2;0.003028;9
4;0.00116;9
4;0.001922;9
4;0.002513;9
4;0.00145;9
4;0.00163;9
8;0.001565;9
8;0.002268;9
8;0.001131;9
8;0.001669;9
8;0.001835;9
16;0.00132;9
16;0.003834;9
16;0.001531;9
16;0.001536;9
16;0.001165;9
32;0.003037;9
32;0.00204;9
32;0.003206;9
32;0.001837;9
32;0.001134;9
64;0.001614;9
64;0.001446;9
64;0.001956;9
64;0.001569;9
64;0.002627;9
96;0.001997;9
96;0.002243;9
96;0.005521;9
96;0.002061;9
96;0.002237;9
1;0.006305;10
1;0.00519;10
1;0.011523;10
1;0.004936;10
1;0.004862;10
2;0.005492;10
2;0.006299;10
2;0.011438;10
2;0.010876;10
2;0.009056;10
4;0.006352;10
4;0.007496;10
4;0.006693;10
4;0.00971;10
4;0.013001;10
8;0.010633;10
8;0.005135;10
8;0.003349;10
8;0.006006;10
8;0.004842;10
16;0.006863;10
16;0.00857;10
16;0.006541;10
16;0.006453;10
16;0.005283;10
32;0.004077;10
32;0.002447;10
32;0.004619;10
32;0.004933;10
32;0.00418;10
64;0.003412;10
64;0.002566;10
64;0.004173;10
64;0.002189;10
64;0.006585;10
96;0.003201;10
96;0.005644;10
96;0.009009;10
96;0.009074;10
96;0.004735;10
1;0.031047;11
1;0.040059;11
1;0.039138;11
1;0.051716;11
1;0.033749;11
2;0.044809;11
2;0.036883;11
2;0.039887;11
2;0.033876;11
2;0.027222;11
4;0.028863;11
4;0.02042;11
4;0.024839;11
4;0.029791;11
4;0.017323;11
8;0.016392;11
8;0.027978;11
8;0.023749;11
8;0.028598;11
8;0.021308;11
16;0.017103;11
16;0.020035;11
16;0.021053;11
16;0.022551;11
16;0.021802;11
32;0.014421;11
32;0.017457;11
32;0.015958;11
32;0.017911;11
32;0.012038;11
64;0.010371;11
64;0.009486;11
64;0.009722;11
64;0.013476;11
64;0.013621;11
96;0.013607;11
96;0.010565;11
96;0.01247;11
96;0.011725;11
96;0.00824;11
1;0.166044;12
1;0.175181;12
1;0.203873;12
1;0.173743;12
1;0.177813;12
2;0.154772;12
2;0.154689;12
2;0.137134;12
2;0.183168;12
2;0.148295;12
4;0.11409;12
4;0.112278;12
4;0.11139;12
4;0.100069;12
4;0.123718;12
8;0.076333;12
8;0.082662;12
8;0.084392;12
8;0.087154;12
8;0.077788;12
16;0.053306;12
16;0.072398;12
16;0.059692;12
16;0.073923;12
16;0.064688;12
32;0.076789;12
32;0.059554;12
32;0.068396;12
32;0.054584;12
32;0.072143;12
64;0.048867;12
64;0.045566;12
64;0.052733;12
64;0.063341;12
64;0.047331;12
96;0.042023;12
96;0.041208;12
96;0.053257;12
96;0.0521;12
96;0.048343;12
1;2.00002e-06;4
1;3.00002e-06;4
1;1.60001e-05;4
1;5.00004e-06;4
1;2.00002e-06;4
2;4.49999e-05;4
2;7.39999e-05;4
2;7.79999e-05;4
2;2.00002e-05;4
2;2.9e-05;4
4;4.29999e-05;4
4;0.000131;4
4;4.50001e-05;4
4;5.5e-05;4
4;5.29999e-05;4
8;0.000134;4
8;0.000121;4
8;7.29999e-05;4
8;7.10001e-05;4
8;7.90001e-05;4
16;0.000149;4
16;0.000241;4
16;0.000134;4
16;0.000173;4
16;0.000193;4
32;0.000265;4
32;0.000339;4
32;0.000327;4
32;0.000348;4
32;0.0003;4
64;0.00061;4
64;0.000527;4
64;0.000515;4
64;0.000606;4
64;0.000693;4
96;0.000757;4
96;0.001235;4
96;0.000801;4
96;0.000858;4
96;0.000887;4
1;5.00004e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;4.99981e-06;5
1;5.00004e-06;5
2;1.29999e-05;5
2;1.90001e-05;5
2;1.90001e-05;5
2;6.2e-05;5
2;4.09998e-05;5
4;4.70001e-05;5
4;0.000422;5
4;0.000755;5
4;5.29999e-05;5
4;5.7e-05;5
8;0.000505;5
8;0.000151;5
8;7.49999e-05;5
8;9.3e-05;5
8;7.89999e-05;5
16;0.000127;5
16;0.000144;5
16;0.000127;5
16;0.000132;5
16;0.000134;5
32;0.000372;5
32;0.000279;5
32;0.000255;5
32;0.000303;5
32;0.000337;5
64;0.000584;5
64;0.001202;5
64;0.000773;5
64;0.000648;5
64;0.000595;5
96;0.000748;5
96;0.000802;5
96;0.000757;5
96;0.000756;5
96;0.000806;5
1;1.89999e-05;6
1;1.90001e-05;6
1;1.89999e-05;6
1;1.89999e-05;6
1;1.89999e-05;6
2;5.7e-05;6
2;5.8e-05;6
2;5.39999e-05;6
2;6.89998e-05;6
2;6.3e-05;6
4;6.5e-05;6
4;5.10002e-05;6
4;5.9e-05;6
4;5.30002e-05;6
4;6.59998e-05;6
8;8.49999e-05;6
8;9.5e-05;6
8;0.000102;6
8;0.000112;6
8;8.70002e-05;6
16;0.000177;6
16;0.00051;6
16;0.000154;6
16;0.000146;6
16;0.00033;6
32;0.00028;6
32;0.000298;6
32;0.000313;6
32;0.000267;6
32;0.000331;6
64;0.000461;6
64;0.000431;6
64;0.000499;6
64;0.000466;6
64;0.000556;6
96;0.000802;6
96;0.000865;6
96;0.00079;6
96;0.000769;6
96;0.000763;6
1;7.50001e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
1;7.50001e-05;7
2;0.000123;7
2;0.000157;7
2;0.000157;7
2;0.000158;7
2;0.000159;7
4;0.000118;7
4;0.000116;7
4;0.000133;7
4;0.00011;7
4;0.00012;7
8;0.000131;7
8;0.000127;7
8;0.000171;7
8;0.000116;7
8;0.000123;7
16;0.000183;7
16;0.000173;7
16;0.00022;7
16;0.000216;7
16;0.000176;7
32;0.000277;7
32;0.000325;7
32;0.000289;7
32;0.000265;7
32;0.000297;7
64;0.000474;7
64;0.000618;7
64;0.000558;7
64;0.000602;7
64;0.000486;7
96;0.000724;7
96;0.000685;7
96;0.001016;7
96;0.000806;7
96;0.000832;7
1;0.000297;8
1;0.000298;8
1;0.000298;8
1;0.000297;8
1;0.000298;8
2;0.000609;8
2;0.000605;8
2;0.000604;8
2;0.000454;8
2;0.000692;8
4;0.000389;8
4;0.000377;8
4;0.000368;8
4;0.000436;8
4;0.000409;8
8;0.000329;8
8;0.000336;8
8;0.000338;8
8;0.000303;8
8;0.000351;8
16;0.000345;8
16;0.000358;8
16;0.000337;8
16;0.000369;8
16;0.000343;8
32;0.000479;8
